"CAMIS","Total","Critical","Not Critical","Not Applicable"
"50070293","9","3","6","0"
"50070295","19","13","6","0"
"50070299","23","12","11","0"
"50070309","9","5","4","0"
"50070312","5","3","2","0"
"50070313","3","1","2","0"
"50070322","11","6","5","0"
"50070336","5","2","3","0"
"50070352","5","1","4","0"
"50070355","7","6","1","0"
"50070363","9","4","5","0"
"50070366","22","10","12","0"
"50070368","15","10","5","0"
"50070382","6","3","2","1"
"50070383","23","16","7","0"
"50070387","4","4","0","0"
"50070401","15","5","10","0"
"50070408","8","2","6","0"
"50070412","16","11","5","0"
"50070414","9","4","5","0"
"50070421","5","2","3","0"
"50070434","5","2","3","0"
"50070437","3","2","1","0"
"50070439","19","8","11","0"
"50070442","7","4","3","0"
"50070443","13","8","5","0"
"50070444","25","12","12","1"
"50070445","17","7","10","0"
"50070447","11","6","5","0"
"50070448","14","6","7","1"
"50070454","5","5","0","0"
"50070455","5","2","3","0"
"50070458","7","1","6","0"
"50070464","12","8","4","0"
"50070471","6","2","4","0"
"50070479","8","4","4","0"
"50070481","11","6","5","0"
"50070482","3","1","2","0"
"50070493","26","13","12","1"
"50070497","4","2","2","0"
"50070502","16","9","7","0"
"50070505","12","5","6","1"
"50070506","4","2","2","0"
"50070510","10","5","5","0"
"50070514","21","7","14","0"
"50070525","8","2","6","0"
"50070527","18","12","6","0"
"50070536","12","7","5","0"
"50070540","8","5","3","0"
"50070541","4","3","1","0"
"50070543","4","2","1","1"
"50070548","7","2","5","0"
"50070550","23","12","11","0"
"50070551","4","2","2","0"
"50070560","9","6","3","0"
"50070565","4","2","2","0"
"50070568","22","15","7","0"
"50070572","8","4","4","0"
"50070575","4","3","1","0"
"50070576","11","6","5","0"
"50070583","8","6","2","0"
"50070585","6","2","4","0"
"50070586","16","7","9","0"
"50070589","7","2","5","0"
"50070592","16","11","4","1"
"50070595","9","6","2","1"
"50070601","11","7","4","0"
"50070606","2","1","1","0"
"50070612","3","2","0","1"
"50070624","11","5","6","0"
"50070626","9","4","5","0"
"50070629","12","7","5","0"
"50070636","9","3","6","0"
"50070654","28","16","12","0"
"50070658","4","2","2","0"
"50070663","11","7","4","0"
"50070665","21","14","7","0"
"50070677","8","5","3","0"
"50070680","25","15","10","0"
"50070712","8","4","4","0"
"50070715","20","8","12","0"
"50070734","16","3","13","0"
"50070736","27","13","14","0"
"50070740","10","8","2","0"
"50070745","3","2","1","0"
"50070746","15","12","3","0"
"50070762","27","17","10","0"
"50070765","7","4","3","0"
"50070775","7","1","6","0"
"50070784","5","3","2","0"
"50070785","12","7","5","0"
"50070788","4","2","2","0"
"50070789","6","3","3","0"
"50070791","11","7","4","0"
"50070793","12","5","7","0"
"50070804","16","9","6","1"
"50070808","5","2","3","0"
"50070809","3","2","1","0"
"50070815","2","2","0","0"
"50070818","1","0","1","0"
"50070835","46","24","21","1"
"50070839","14","8","6","0"
"50070859","13","8","3","2"
"50070862","11","5","4","2"
"50070863","10","5","5","0"
"50070864","4","3","1","0"
"50070865","1","1","0","0"
"50070866","43","19","23","1"
"50070867","5","2","3","0"
"50070895","22","9","13","0"
"50070905","5","3","2","0"
"50070911","2","1","1","0"
"50070913","14","7","6","1"
"50070923","17","11","6","0"
"50070925","20","9","11","0"
"50070927","16","4","12","0"
"50070931","15","8","6","1"
"50070932","12","4","8","0"
"50070940","6","2","4","0"
"50070942","8","6","2","0"
"50070943","3","2","1","0"
"50070945","5","2","3","0"
"50070949","3","1","2","0"
"50070952","20","9","11","0"
"50070953","16","10","6","0"
"50070957","17","7","10","0"
"50070989","6","2","4","0"
"50070991","5","2","3","0"
"50070997","9","3","6","0"
"50070998","37","20","17","0"
"50071004","13","8","5","0"
"50071005","15","7","8","0"
"50071012","5","2","3","0"
"50071013","6","2","4","0"
"50071019","11","9","2","0"
"50071025","4","1","3","0"
"50071035","5","1","4","0"
"50071042","12","7","5","0"
"50071047","10","7","3","0"
"50071051","11","4","7","0"
"50071055","3","1","2","0"
"50071057","5","3","2","0"
"50071063","14","8","6","0"
"50071065","3","2","1","0"
"50071084","3","1","2","0"
"50071087","2","0","2","0"
"50071095","4","1","3","0"
"50071103","5","2","3","0"
"50071104","6","4","2","0"
"50071105","12","5","7","0"
"50071108","8","2","6","0"
"50071109","4","3","1","0"
"50071114","5","2","3","0"
"50071125","5","3","2","0"
"50071144","16","13","2","1"
"50071147","4","2","2","0"
"50071156","6","4","2","0"
"50071161","19","4","15","0"
"50071182","14","7","6","1"
"50071183","3","1","2","0"
"50071207","3","2","1","0"
"50071209","6","2","4","0"
"50071214","16","7","9","0"
"50071215","19","10","9","0"
"50071226","7","3","4","0"
"50071234","2","1","1","0"
"50071245","2","1","0","1"
"50071246","22","13","9","0"
"50071252","4","3","1","0"
"50071254","4","1","3","0"
"50071256","2","1","1","0"
"50071262","5","1","4","0"
"50071271","6","2","4","0"
"50071274","14","8","6","0"
"50071275","11","5","6","0"
"50071277","2","0","2","0"
"50071278","10","5","5","0"
"50071282","5","4","1","0"
"50071292","3","1","2","0"
"50071298","16","8","8","0"
"50071307","16","10","6","0"
"50071311","12","6","6","0"
"50071313","3","1","2","0"
"50071314","14","8","6","0"
"50071316","12","7","5","0"
"50071317","12","5","7","0"
"50071318","5","3","2","0"
"50071323","2","1","1","0"
"50071345","5","2","3","0"
"50071362","4","3","1","0"
"50071370","2","0","2","0"
"50071378","15","5","10","0"
"50071385","11","5","6","0"
"50071387","5","4","1","0"
"50071395","12","7","5","0"
"50071397","21","12","9","0"
"50071400","4","2","2","0"
"50071406","9","5","4","0"
"50071419","26","15","11","0"
"50071438","5","3","2","0"
"50071440","16","9","7","0"
"50071449","4","0","4","0"
"50071450","8","3","5","0"
"50071457","5","1","4","0"
"50071458","12","5","6","1"
"50071468","8","5","3","0"
"50071470","5","1","4","0"
"50071474","6","3","3","0"
"50071476","5","3","2","0"
"50071494","10","5","5","0"
"50071496","2","0","1","1"
"50071497","11","6","5","0"
"50071506","19","7","11","1"
"50071507","3","2","1","0"
"50071517","10","4","6","0"
"50071524","16","7","9","0"
"50071529","10","7","3","0"
"50071532","4","1","3","0"
"50071542","7","3","4","0"
"50071549","6","2","4","0"
"50071550","7","3","4","0"
"50071552","3","1","2","0"
"50071553","8","3","5","0"
"50071557","6","2","3","1"
"50071561","32","13","19","0"
"50071576","9","5","4","0"
"50071581","15","10","5","0"
"50071590","1","0","1","0"
"50071593","12","3","9","0"
"50071596","6","6","0","0"
"50071600","23","12","11","0"
"50071604","20","13","7","0"
"50071605","12","11","1","0"
"50071607","15","9","6","0"
"50071608","7","3","4","0"
"50071612","4","1","3","0"
"50071615","4","1","3","0"
"50071617","5","2","3","0"
"50071636","15","9","6","0"
"50071645","22","7","15","0"
"50071654","6","3","3","0"
"50071662","6","3","3","0"
"50071683","9","6","3","0"
"50071685","6","2","4","0"
"50071695","25","14","11","0"
"50071707","2","0","2","0"
"50071711","22","11","11","0"
"50071726","9","4","5","0"
"50071749","21","11","10","0"
"50071760","19","10","9","0"
"50071766","18","9","8","1"
"50071771","33","17","16","0"
"50071775","24","15","8","1"
"50071777","15","8","7","0"
"50071782","10","4","6","0"
"50071784","17","8","9","0"
"50071792","6","3","3","0"
"50071807","52","35","17","0"
"50071808","26","14","10","2"
"50071821","22","9","13","0"
"50071831","12","7","5","0"
"50071833","8","4","4","0"
"50071834","6","3","3","0"
"50071839","4","2","2","0"
"50071842","15","9","6","0"
"50071845","5","2","3","0"
"50071847","4","1","3","0"
"50071879","7","3","4","0"
"50071889","8","3","5","0"
"50071893","6","3","2","1"
"50071901","7","3","4","0"
"50071902","25","9","16","0"
"50071909","7","3","4","0"
"50071914","16","11","5","0"
"50071921","6","4","2","0"
"50071925","4","2","2","0"
"50071926","13","6","6","1"
"50071927","15","7","8","0"
"50071936","34","11","23","0"
"50071938","13","8","5","0"
"50071940","23","10","12","1"
"50071943","16","9","7","0"
"50071946","4","2","2","0"
"50071949","9","6","3","0"
"50071950","4","3","1","0"
"50071963","5","2","3","0"
"50071964","1","0","1","0"
"50071967","6","2","4","0"
"50071968","18","7","11","0"
"50071972","9","5","4","0"
"50071977","7","4","2","1"
"50071986","13","7","6","0"
"50071988","21","9","12","0"
"50071991","7","5","2","0"
"50071993","6","2","4","0"
"50071995","2","1","1","0"
"50071997","12","6","6","0"
"50071999","13","4","9","0"
"50072002","8","5","3","0"
"50072003","2","1","1","0"
"50072004","4","2","2","0"
"50072011","8","2","6","0"
"50072020","15","7","8","0"
"50072027","5","2","3","0"
"50072030","4","1","3","0"
"50072041","9","3","6","0"
"50072043","4","1","3","0"
"50072044","4","2","2","0"
"50072048","11","5","6","0"
"50072051","4","3","1","0"
"50072053","9","4","5","0"
"50072055","5","2","3","0"
"50072059","10","3","7","0"
"50072080","8","3","4","1"
"50072107","11","5","6","0"
"50072108","34","20","14","0"
"50072122","9","2","7","0"
"50072128","8","2","6","0"
"50072130","12","3","9","0"
"50072133","5","3","2","0"
"50072141","9","2","7","0"
"50072149","6","3","3","0"
"50072151","6","3","3","0"
"50072159","2","2","0","0"
"50072165","6","3","3","0"
"50072182","5","2","3","0"
"50072186","1","0","1","0"
"50072190","25","13","11","1"
"50072197","8","3","5","0"
"50072200","16","7","9","0"
"50072204","24","14","10","0"
"50072210","7","5","2","0"
"50072218","35","23","11","1"
"50072221","30","14","16","0"
"50072223","7","6","1","0"
"50072229","7","3","4","0"
"50072230","15","11","4","0"
"50072231","4","2","2","0"
"50072235","4","2","2","0"
"50072244","3","1","2","0"
"50072251","16","9","7","0"
"50072252","13","6","7","0"
"50072260","15","8","7","0"
"50072266","15","9","6","0"
"50072279","10","5","5","0"
"50072286","9","3","6","0"
"50072291","4","4","0","0"
"50072292","9","4","5","0"
"50072298","18","6","12","0"
"50072303","4","2","2","0"
"50072306","23","14","9","0"
"50072307","5","4","1","0"
"50072310","3","1","2","0"
"50072311","9","6","3","0"
"50072314","7","3","4","0"
"50072316","24","12","12","0"
"50072329","4","2","2","0"
"50072333","6","3","3","0"
"50072336","12","8","4","0"
"50072337","3","1","2","0"
"50072341","11","5","6","0"
"50072344","6","4","2","0"
"50072345","5","3","2","0"
"50072346","29","16","11","2"
"50072348","8","7","1","0"
"50072352","21","14","7","0"
"50072358","7","4","3","0"
"50072370","11","4","7","0"
"50072372","4","2","2","0"
"50072375","13","7","6","0"
"50072378","11","6","5","0"
"50072379","8","2","5","1"
"50072380","6","1","5","0"
"50072390","12","6","6","0"
"50072404","12","10","2","0"
"50072405","11","6","5","0"
"50072407","23","6","17","0"
"50072413","10","5","5","0"
"50072426","13","7","6","0"
"50072427","16","7","9","0"
"50072443","10","5","5","0"
"50072454","15","7","8","0"
"50072468","6","1","5","0"
"50072475","5","4","1","0"
"50072478","10","1","9","0"
"50072479","3","1","2","0"
"50072481","2","1","1","0"
"50072483","4","3","1","0"
"50072484","27","16","11","0"
"50072493","8","4","4","0"
"50072506","5","2","3","0"
"50072517","7","2","5","0"
"50072519","9","3","6","0"
"50072524","15","3","12","0"
"50072526","6","4","2","0"
"50072533","12","6","6","0"
"50072534","6","3","3","0"
"50072538","13","6","7","0"
"50072539","9","4","5","0"
"50072544","5","2","3","0"
"50072548","6","2","4","0"
"50072549","9","5","4","0"
"50072553","12","8","4","0"
"50072566","16","6","10","0"
"50072568","19","10","9","0"
"50072570","9","2","6","1"
"50072576","2","0","2","0"
"50072578","24","12","12","0"
"50072579","6","1","5","0"
"50072605","10","5","5","0"
"50072616","8","5","3","0"
"50072635","8","0","8","0"
"50072637","18","8","10","0"
"50072638","21","12","9","0"
"50072645","19","12","7","0"
"50072652","7","3","4","0"
"50072657","5","1","4","0"
"50072658","2","2","0","0"
"50072660","4","1","3","0"
"50072673","18","7","11","0"
"50072677","10","7","3","0"
"50072690","17","12","5","0"
"50072700","8","7","1","0"
"50072703","11","6","5","0"
"50072728","2","1","1","0"
"50072743","8","4","4","0"
"50072745","18","9","9","0"
"50072746","15","7","8","0"
"50072769","5","4","1","0"
"50072770","11","7","4","0"
"50072785","11","5","6","0"
"50072786","18","10","8","0"
"50072791","36","25","11","0"
"50072796","18","10","8","0"
"50072800","12","3","9","0"
"50072803","9","4","5","0"
"50072807","15","7","8","0"
"50072809","14","7","7","0"
"50072811","3","1","2","0"
"50072815","13","7","6","0"
"50072820","14","8","6","0"
"50072825","11","5","6","0"
"50072826","19","8","11","0"
"50072840","8","2","6","0"
"50072842","5","3","2","0"
"50072849","10","3","7","0"
"50072850","13","4","9","0"
"50072852","2","1","1","0"
"50072853","6","1","5","0"
"50072858","2","1","1","0"
"50072860","3","2","1","0"
"50072862","10","3","7","0"
"50072863","9","3","6","0"
"50072865","9","7","2","0"
"50072874","8","2","6","0"
"50072880","38","26","12","0"
"50072884","16","8","8","0"
"50072885","2","2","0","0"
"50072887","6","2","4","0"
"50072894","15","11","4","0"
"50072895","10","3","7","0"
"50072898","22","11","11","0"
"50072907","4","2","2","0"
"50072911","40","20","20","0"
"50072912","2","2","0","0"
"50072916","12","7","5","0"
"50072930","13","9","4","0"
"50072936","6","4","2","0"
"50072943","13","6","7","0"
"50072946","30","20","10","0"
"50072950","9","5","4","0"
"50072965","4","1","3","0"
"50072966","7","2","5","0"
"50072968","11","2","9","0"
"50072972","3","1","1","1"
"50072975","23","12","11","0"
"50072976","9","3","6","0"
"50072979","12","5","7","0"
"50072982","3","0","3","0"
"50072985","10","4","6","0"
"50072987","4","2","2","0"
"50072991","19","8","11","0"
"50072997","17","7","10","0"
"50073013","6","3","3","0"
"50073017","7","0","5","2"
"50073019","15","7","8","0"
"50073021","15","8","7","0"
"50073023","9","5","4","0"
"50073031","14","7","7","0"
"50073038","17","10","7","0"
"50073048","14","4","10","0"
"50073051","2","1","1","0"
"50073053","18","10","8","0"
"50073055","13","8","5","0"
"50073062","16","4","12","0"
"50073063","4","2","2","0"
"50073073","12","8","4","0"
"50073080","10","5","5","0"
"50073086","17","7","10","0"
"50073091","17","10","7","0"
"50073099","11","3","7","1"
"50073100","7","3","4","0"
"50073108","17","10","7","0"
"50073113","14","6","8","0"
"50073116","7","2","5","0"
"50073129","6","4","2","0"
"50073142","7","5","1","1"
"50073147","39","24","15","0"
"50073152","19","6","11","2"
"50073164","18","8","10","0"
"50073168","12","7","5","0"
"50073169","10","6","4","0"
"50073170","6","4","2","0"
"50073175","4","3","1","0"
"50073177","8","2","6","0"
"50073180","5","3","2","0"
"50073182","5","4","1","0"
"50073185","4","2","2","0"
"50073193","22","12","10","0"
"50073194","7","1","6","0"
"50073197","4","2","2","0"
"50073215","23","14","9","0"
"50073223","19","9","10","0"
"50073224","21","6","15","0"
"50073238","6","2","4","0"
"50073239","14","11","3","0"
"50073240","19","12","7","0"
"50073241","11","4","7","0"
"50073244","8","5","3","0"
"50073245","7","3","4","0"
"50073256","23","14","9","0"
"50073259","6","1","5","0"
"50073262","5","3","2","0"
"50073263","9","2","7","0"
"50073282","5","2","3","0"
"50073288","2","0","2","0"
"50073301","7","3","4","0"
"50073316","7","2","5","0"
"50073322","4","2","1","1"
"50073323","41","27","14","0"
"50073325","15","7","8","0"
"50073333","4","1","3","0"
"50073336","10","5","5","0"
"50073337","3","1","2","0"
"50073338","4","2","2","0"
"50073342","13","6","7","0"
"50073344","3","1","2","0"
"50073361","14","8","6","0"
"50073363","21","13","8","0"
"50073365","7","4","3","0"
"50073366","8","4","3","1"
"50073371","7","2","5","0"
"50073372","7","5","2","0"
"50073375","3","2","1","0"
"50073378","5","3","2","0"
"50073387","17","7","10","0"
"50073395","6","3","3","0"
"50073401","2","1","1","0"
"50073406","6","1","5","0"
"50073407","18","8","10","0"
"50073409","9","6","3","0"
"50073410","28","17","11","0"
"50073413","27","9","18","0"
"50073418","19","12","7","0"
"50073424","16","9","7","0"
"50073433","11","5","6","0"
"50073453","9","4","5","0"
"50073460","2","1","1","0"
"50073470","6","3","3","0"
"50073478","5","1","4","0"
"50073481","7","3","4","0"
"50073484","5","3","2","0"
"50073488","6","2","4","0"
"50073489","3","2","1","0"
"50073490","5","2","3","0"
"50073498","19","11","8","0"
"50073505","10","5","5","0"
"50073518","7","2","5","0"
"50073523","8","5","3","0"
"50073529","5","2","3","0"
"50073536","6","2","4","0"
"50073537","12","6","6","0"
"50073538","2","1","1","0"
"50073545","7","3","4","0"
"50073547","7","3","4","0"
"50073554","3","1","2","0"
"50073556","5","1","4","0"
"50073568","7","4","3","0"
"50073570","15","6","9","0"
"50073571","19","8","11","0"
"50073572","19","13","6","0"
"50073573","3","1","2","0"
"50073585","17","8","9","0"
"50073587","9","4","5","0"
"50073591","7","5","2","0"
"50073592","8","4","4","0"
"50073601","6","3","3","0"
"50073605","6","4","2","0"
"50073606","4","2","2","0"
"50073613","18","12","6","0"
"50073616","16","8","6","2"
"50073624","15","6","9","0"
"50073625","31","17","14","0"
"50073626","6","4","2","0"
"50073627","6","3","3","0"
"50073635","12","8","4","0"
"50073648","5","4","1","0"
"50073652","20","12","8","0"
"50073653","24","11","13","0"
"50073669","14","8","6","0"
"50073673","10","6","4","0"
"50073680","10","9","1","0"
"50073681","7","1","6","0"
"50073690","8","4","4","0"
"50073698","18","10","8","0"
"50073709","7","3","4","0"
"50073713","6","3","3","0"
"50073714","3","2","1","0"
"50073715","14","8","6","0"
"50073722","6","3","3","0"
"50073724","22","10","12","0"
"50073729","6","2","4","0"
"50073733","4","2","2","0"
"50073737","7","3","4","0"
"50073745","7","3","4","0"
"50073746","5","2","3","0"
"50073751","10","5","5","0"
